t,u,v,w,p,q,r,phi_deg,theta_deg,psi_deg,h,y,V,alpha_deg,beta_deg,gamma_deg,sink,de_deg,da_deg,dr_deg,dT,theta_cmd_deg,phi_cmd_deg,h_ref,w_cmd,V_cmd,flaring,range
0.940000,19.079769,-0.676782,0.191692,0.102488,-0.005931,-0.067040,-6.182224,-1.295440,-1.870689,14.933524,9.399282,19.092731,0.575624,-2.031394,-1.871065,0.694744,1.776059,-1.042764,1.536451,0.431836,-1.593004,-5.659787,10.005949,0.471185,18.000000,0,382.111790
0.950000,19.080512,-0.672586,0.191618,0.101373,-0.005743,-0.066772,-6.123615,-1.298784,-1.909025,14.927476,9.387002,19.093324,0.575380,-2.018733,-1.874164,0.694686,1.775750,-1.039619,1.530304,0.431558,-1.592797,-5.610142,10.000964,0.471185,18.000000,0,381.921415
0.960000,19.081255,-0.668359,0.191568,0.100291,-0.005562,-0.066498,-6.065636,-1.302022,-1.947206,14.921418,9.374641,19.093917,0.575207,-2.005979,-1.877229,0.694628,1.775499,-1.036314,1.524017,0.431279,-1.592578,-5.560763,9.995979,0.471185,18.000000,0,381.731040
0.970000,19.081998,-0.664103,0.191539,0.099240,-0.005388,-0.066218,-6.008270,-1.305159,-1.985228,14.915350,9.362198,19.094512,0.575098,-1.993137,-1.880257,0.694570,1.775304,-1.032857,1.517599,0.431001,-1.592359,-5.511644,9.990994,0.471185,18.000000,0,381.540665
0.980000,19.082742,-0.659819,0.191529,0.098220,-0.005222,-0.065932,-5.951496,-1.308198,-2.023088,14.909273,9.349676,19.095107,0.575045,-1.980213,-1.883243,0.694510,1.775163,-1.029256,1.511059,0.430723,-1.592146,-5.462781,9.986009,0.471185,18.000000,0,381.350290
0.990000,19.083486,-0.655510,0.191535,0.097230,-0.005063,-0.065642,-5.895300,-1.311144,-2.060783,14.903186,9.337074,19.095702,0.575041,-1.967214,-1.886185,0.694447,1.775074,-1.025516,1.504404,0.430444,-1.591948,-5.414169,9.981024,0.471185,18.000000,0,381.159915
1.000000,19.084230,-0.651177,0.191555,0.096268,-0.004912,-0.065347,-5.839664,-1.314001,-2.098310,14.897090,9.324394,19.096297,0.575079,-1.954145,-1.889080,0.694380,1.775034,-1.021645,1.497644,0.430165,-1.591770,-5.365804,9.976038,0.471185,18.000000,0,380.969540
1.010000,19.084973,-0.646822,0.191587,0.095333,-0.004769,-0.065048,-5.784571,-1.316774,-2.135667,14.890985,9.311635,19.096892,0.575152,-1.941010,-1.891926,0.694309,1.775042,-1.017648,1.490786,0.429886,-1.591618,-5.317683,9.971053,0.471185,18.000000,0,380.779164
1.020000,19.085716,-0.642446,0.191628,0.094424,-0.004633,-0.064745,-5.730008,-1.319467,-2.172851,14.884871,9.298800,19.097487,0.575254,-1.927815,-1.894721,0.694233,1.775095,-1.013533,1.483835,0.429607,-1.591496,-5.269802,9.966068,0.471185,18.000000,0,380.588789
1.030000,19.086458,-0.638052,0.191678,0.093541,-0.004505,-0.064438,-5.675959,-1.322084,-2.209861,14.878748,9.285889,19.098081,0.575379,-1.914563,-1.897463,0.694151,1.775190,-1.009304,1.476800,0.429328,-1.591408,-5.222157,9.961083,0.471185,18.000000,0,380.398413
1.040000,19.087198,-0.633640,0.191733,0.092683,-0.004384,-0.064127,-5.622409,-1.324630,-2.246694,14.872617,9.272902,19.098676,0.575523,-1.901261,-1.900153,0.694063,1.775325,-1.004968,1.469686,0.429049,-1.591356,-5.174745,9.956098,0.471185,18.000000,0,380.208037
1.050000,19.087938,-0.629212,0.191792,0.091847,-0.004271,-0.063814,-5.569346,-1.327109,-2.283348,14.866477,9.259840,19.099269,0.575679,-1.887911,-1.902788,0.693968,1.775497,-1.000530,1.462499,0.428770,-1.591343,-5.127562,9.951113,0.471185,18.000000,0,380.017661
1.060000,19.088677,-0.624769,0.191855,0.091035,-0.004165,-0.063497,-5.516755,-1.329526,-2.319821,14.860328,9.246705,19.099862,0.575844,-1.874518,-1.905370,0.693867,1.775704,-0.995994,1.455246,0.428491,-1.591370,-5.080607,9.946127,0.471185,18.000000,0,379.827284
1.070000,19.089414,-0.620313,0.191919,0.090244,-0.004066,-0.063178,-5.464625,-1.331883,-2.356112,14.854172,9.233496,19.100454,0.576014,-1.861085,-1.907897,0.693760,1.775943,-0.991366,1.447930,0.428211,-1.591437,-5.033875,9.941142,0.471185,18.000000,0,379.636907
1.080000,19.090150,-0.615845,0.191983,0.089474,-0.003973,-0.062856,-5.412943,-1.334185,-2.392220,14.848007,9.220215,19.101045,0.576185,-1.847617,-1.910371,0.693646,1.776212,-0.986652,1.440557,0.427932,-1.591546,-4.987364,9.936157,0.471185,18.000000,0,379.446530
1.090000,19.090884,-0.611365,0.192047,0.088725,-0.003886,-0.062532,-5.361697,-1.336436,-2.428143,14.841835,9.206862,19.101636,0.576354,-1.834116,-1.912791,0.693525,1.776509,-0.981854,1.433133,0.427653,-1.591695,-4.941072,9.931172,0.471185,18.000000,0,379.256153
1.100000,19.091617,-0.606875,0.192109,0.087994,-0.003806,-0.062206,-5.310875,-1.338640,-2.463879,14.835655,9.193438,19.102226,0.576518,-1.820586,-1.915157,0.693398,1.776830,-0.976978,1.425660,0.427373,-1.591884,-4.894995,9.926187,0.471185,18.000000,0,379.065775
1.110000,19.092348,-0.602377,0.192168,0.087282,-0.003731,-0.061878,-5.260468,-1.340798,-2.499429,14.829467,9.179944,19.102815,0.576673,-1.807030,-1.917471,0.693265,1.777173,-0.972027,1.418144,0.427094,-1.592112,-4.849132,9.921201,0.471185,18.000000,0,378.875397
1.120000,19.093078,-0.597870,0.192224,0.086589,-0.003661,-0.061549,-5.210464,-1.342915,-2.534789,14.823272,9.166380,19.103403,0.576819,-1.793450,-1.919734,0.693126,1.777537,-0.967007,1.410589,0.426814,-1.592377,-4.803481,9.916216,0.471185,18.000000,0,378.685019
1.130000,19.093806,-0.593356,0.192276,0.085912,-0.003596,-0.061217,-5.160854,-1.344994,-2.569961,14.817070,9.152747,19.103991,0.576953,-1.779851,-1.921946,0.692980,1.777919,-0.961920,1.402997,0.426535,-1.592679,-4.758038,9.911231,0.471185,18.000000,0,378.494640
1.140000,19.094532,-0.588836,0.192323,0.085252,-0.003536,-0.060885,-5.111628,-1.347037,-2.604942,14.810861,9.139046,19.104578,0.577073,-1.766233,-1.924109,0.692829,1.778317,-0.956770,1.395373,0.426255,-1.593015,-4.712803,9.906246,0.471185,18.000000,0,378.304261
1.150000,19.095257,-0.584310,0.192365,0.084608,-0.003480,-0.060551,-5.062776,-1.349046,-2.639732,14.804645,9.125278,19.105164,0.577177,-1.752601,-1.926224,0.692673,1.778729,-0.951561,1.387719,0.425975,-1.593384,-4.667773,9.901260,0.471185,18.000000,0,378.113881
1.160000,19.095981,-0.579780,0.192402,0.083979,-0.003429,-0.060216,-5.014290,-1.351025,-2.674331,14.798422,9.111443,19.105749,0.577266,-1.738955,-1.928291,0.692512,1.779153,-0.946296,1.380040,0.425696,-1.593782,-4.622946,9.896275,0.471185,18.000000,0,377.923501
1.170000,19.096702,-0.575246,0.192433,0.083365,-0.003380,-0.059879,-4.966161,-1.352975,-2.708737,14.792193,9.097541,19.106334,0.577338,-1.725300,-1.930313,0.692346,1.779587,-0.940979,1.372337,0.425416,-1.594209,-4.578321,9.891290,0.471185,18.000000,0,377.733120
1.180000,19.097423,-0.570709,0.192459,0.082765,-0.003336,-0.059542,-4.918381,-1.354899,-2.742951,14.785958,9.083574,19.106918,0.577392,-1.711636,-1.932291,0.692176,1.780030,-0.935612,1.364613,0.425136,-1.594661,-4.533896,9.886305,0.471185,18.000000,0,377.542739
1.190000,19.098141,-0.566170,0.192478,0.082178,-0.003294,-0.059205,-4.870942,-1.356798,-2.776971,14.779716,9.069542,19.107501,0.577427,-1.697966,-1.934225,0.692003,1.780479,-0.930198,1.356871,0.424856,-1.595136,-4.489669,9.881319,0.471185,18.000000,0,377.352358
1.200000,19.098858,-0.561629,0.192491,0.081604,-0.003255,-0.058866,-4.823836,-1.358673,-2.810797,14.773468,9.055446,19.108084,0.577444,-1.684292,-1.936118,0.691825,1.780934,-0.924741,1.349113,0.424576,-1.595632,-4.445639,9.876334,0.471185,18.000000,0,377.161976
1.210000,19.099574,-0.557087,0.192497,0.081043,-0.003218,-0.058527,-4.777056,-1.360527,-2.844429,14.767214,9.041286,19.108666,0.577443,-1.670615,-1.937970,0.691645,1.781393,-0.919242,1.341342,0.424297,-1.596147,-4.401804,9.871349,0.471185,18.000000,0,376.971593
1.220000,19.100288,-0.552544,0.192498,0.080494,-0.003184,-0.058188,-4.730596,-1.362361,-2.877867,14.760954,9.027063,19.109248,0.577422,-1.656939,-1.939783,0.691461,1.781855,-0.913705,1.333559,0.424016,-1.596677,-4.358163,9.866363,0.471185,18.000000,0,376.781210
1.230000,19.101001,-0.548002,0.192492,0.079956,-0.003152,-0.057848,-4.684447,-1.364176,-2.911110,14.754688,9.012778,19.109830,0.577383,-1.643263,-1.941559,0.691276,1.782318,-0.908131,1.325767,0.423736,-1.597222,-4.314714,9.861378,0.471185,18.000000,0,376.590826
1.240000,19.101712,-0.543460,0.192480,0.079430,-0.003121,-0.057507,-4.638605,-1.365972,-2.944158,14.748417,8.998432,19.110411,0.577326,-1.629591,-1.943298,0.691088,1.782782,-0.902524,1.317967,0.423456,-1.597777,-4.271457,9.856392,0.471185,18.000000,0,376.400442
1.250000,19.102422,-0.538919,0.192462,0.078914,-0.003092,-0.057167,-4.593062,-1.367752,-2.977012,14.742141,8.984024,19.110991,0.577250,-1.615924,-1.945002,0.690898,1.783245,-0.896886,1.310162,0.423176,-1.598342,-4.228389,9.851407,0.471185,18.000000,0,376.210057
1.260000,19.103130,-0.534381,0.192438,0.078408,-0.003064,-0.056826,-4.547813,-1.369515,-3.009669,14.735859,8.969556,19.111572,0.577157,-1.602262,-1.946672,0.690707,1.783707,-0.891218,1.302351,0.422896,-1.598913,-4.185510,9.846422,0.471185,18.000000,0,376.019671
1.270000,19.103837,-0.529844,0.192408,0.077912,-0.003037,-0.056485,-4.502852,-1.371263,-3.042132,14.729571,8.955028,19.112152,0.577047,-1.588608,-1.948309,0.690514,1.784166,-0.885522,1.294538,0.422615,-1.599490,-4.142818,9.841436,0.471185,18.000000,0,375.829284
1.280000,19.104543,-0.525310,0.192373,0.077425,-0.003011,-0.056144,-4.458174,-1.372995,-3.074399,14.723279,8.940441,19.112732,0.576920,-1.574963,-1.949915,0.690321,1.784623,-0.879801,1.286723,0.422335,-1.600069,-4.100313,9.836451,0.471185,18.000000,0,375.638897
1.290000,19.105247,-0.520780,0.192333,0.076947,-0.002986,-0.055803,-4.413772,-1.374713,-3.106471,14.716981,8.925795,19.113312,0.576778,-1.561329,-1.951491,0.690127,1.785075,-0.874057,1.278909,0.422054,-1.600649,-4.057993,9.831465,0.471185,18.000000,0,375.448509
1.300000,19.105950,-0.516252,0.192287,0.076478,-0.002962,-0.055462,-4.369643,-1.376416,-3.138348,14.710678,8.911091,19.113891,0.576620,-1.547706,-1.953037,0.689933,1.785523,-0.868291,1.271095,0.421773,-1.601229,-4.015857,9.826480,0.471185,18.000000,0,375.258121
1.310000,19.106652,-0.511729,0.192237,0.076018,-0.002937,-0.055121,-4.325782,-1.378106,-3.170029,14.704371,8.896330,19.114470,0.576448,-1.534096,-1.954554,0.689739,1.785967,-0.862505,1.263283,0.421492,-1.601806,-3.973904,9.821494,0.471185,18.000000,0,375.067731
1.320000,19.107353,-0.507210,0.192182,0.075565,-0.002914,-0.054780,-4.282183,-1.379782,-3.201515,14.698059,8.881511,19.115050,0.576262,-1.520499,-1.956044,0.689545,1.786405,-0.856701,1.255475,0.421211,-1.602379,-3.932134,9.816509,0.471185,18.000000,0,374.877341
1.330000,19.108052,-0.502696,0.192123,0.075120,-0.002890,-0.054440,-4.238842,-1.381444,-3.232806,14.691742,8.866637,19.115629,0.576063,-1.506918,-1.957507,0.689352,1.786837,-0.850880,1.247671,0.420930,-1.602947,-3.890544,9.811523,0.471185,18.000000,0,374.686949
1.340000,19.108750,-0.498187,0.192059,0.074682,-0.002867,-0.054100,-4.195755,-1.383093,-3.263902,14.685420,8.851707,19.116208,0.575852,-1.493353,-1.958945,0.689159,1.787264,-0.845043,1.239872,0.420649,-1.603507,-3.849135,9.806537,0.471185,18.000000,0,374.496557
1.350000,19.109447,-0.493684,0.191992,0.074252,-0.002843,-0.053760,-4.152918,-1.384729,-3.294802,14.679094,8.836722,19.116787,0.575629,-1.479806,-1.960358,0.688967,1.787684,-0.839193,1.232080,0.420368,-1.604060,-3.807905,9.801552,0.471185,18.000000,0,374.306164
1.360000,19.110142,-0.489186,0.191921,0.073828,-0.002820,-0.053420,-4.110327,-1.386351,-3.325509,14.672763,8.821682,19.117366,0.575395,-1.466276,-1.961746,0.688776,1.788098,-0.833331,1.224294,0.420087,-1.604604,-3.766853,9.796566,0.471185,18.000000,0,374.115770
1.370000,19.110837,-0.484694,0.191846,0.073411,-0.002796,-0.053081,-4.067977,-1.387960,-3.356020,14.666428,8.806589,19.117945,0.575151,-1.452766,-1.963111,0.688586,1.788505,-0.827457,1.216516,0.419805,-1.605138,-3.725979,9.791581,0.471185,18.000000,0,373.925375
1.380000,19.111530,-0.480209,0.191769,0.073000,-0.002773,-0.052742,-4.025866,-1.389555,-3.386337,14.660089,8.791441,19.118523,0.574898,-1.439275,-1.964453,0.688397,1.788905,-0.821574,1.208747,0.419524,-1.605661,-3.685281,9.786595,0.471185,18.000000,0,373.734979
1.390000,19.112221,-0.475730,0.191689,0.072595,-0.002749,-0.052403,-3.983990,-1.391136,-3.416461,14.653746,8.776242,19.119102,0.574636,-1.425806,-1.965772,0.688209,1.789299,-0.815682,1.200987,0.419242,-1.606172,-3.644759,9.781609,0.471185,18.000000,0,373.544582
1.400000,19.112912,-0.471258,0.191605,0.072196,-0.002724,-0.052065,-3.942345,-1.392704,-3.446390,14.647398,8.760989,19.119681,0.574366,-1.412358,-1.967070,0.688023,1.789686,-0.809782,1.193237,0.418960,-1.606671,-3.604412,9.776623,0.471185,18.000000,0,373.354184
1.410000,19.113601,-0.466794,0.191520,0.071803,-0.002700,-0.051727,-3.900928,-1.394258,-3.476125,14.641046,8.745686,19.120260,0.574089,-1.398933,-1.968347,0.687839,1.790066,-0.803876,1.185497,0.418678,-1.607157,-3.564239,9.771638,0.471185,18.000000,0,373.163785
1.420000,19.114290,-0.462337,0.191432,0.071415,-0.002675,-0.051390,-3.859735,-1.395797,-3.505668,14.634690,8.730331,19.120839,0.573805,-1.385531,-1.969603,0.687656,1.790438,-0.797965,1.177768,0.418396,-1.607629,-3.524239,9.766652,0.471185,18.000000,0,372.973384
1.430000,19.114976,-0.457887,0.191342,0.071032,-0.002650,-0.051053,-3.818765,-1.397323,-3.535017,14.628331,8.714925,19.121417,0.573515,-1.372154,-1.970838,0.687475,1.790804,-0.792050,1.170051,0.418114,-1.608087,-3.484412,9.761666,0.471185,18.000000,0,372.782983
1.440000,19.115662,-0.453446,0.191250,0.070654,-0.002625,-0.050717,-3.778013,-1.398833,-3.564173,14.621967,8.699469,19.121996,0.573220,-1.358801,-1.972053,0.687295,1.791164,-0.786131,1.162346,0.417832,-1.608531,-3.444757,9.756680,0.471185,18.000000,0,372.592580
1.450000,19.116346,-0.449013,0.191157,0.070281,-0.002599,-0.050381,-3.737478,-1.400330,-3.593137,14.615599,8.683964,19.122574,0.572919,-1.345474,-1.973249,0.687118,1.791516,-0.780211,1.154654,0.417549,-1.608960,-3.405272,9.751694,0.471185,18.000000,0,372.402176
1.460000,19.117029,-0.444588,0.191062,0.069913,-0.002573,-0.050046,-3.697156,-1.401811,-3.621909,14.609228,8.668409,19.123153,0.572614,-1.332172,-1.974426,0.686942,1.791862,-0.774289,1.146975,0.417267,-1.609375,-3.365958,9.746708,0.471185,18.000000,0,372.211771
1.470000,19.117711,-0.440172,0.190966,0.069549,-0.002547,-0.049712,-3.657045,-1.403278,-3.650489,14.602853,8.652807,19.123731,0.572306,-1.318898,-1.975583,0.686768,1.792202,-0.768366,1.139309,0.416984,-1.609775,-3.326814,9.741722,0.471185,18.000000,0,372.021364
1.480000,19.118392,-0.435765,0.190868,0.069189,-0.002520,-0.049378,-3.617142,-1.404729,-3.678877,14.596474,8.637156,19.124310,0.571993,-1.305651,-1.976722,0.686596,1.792535,-0.762444,1.131657,0.416702,-1.610159,-3.287838,9.736736,0.471185,18.000000,0,371.830956
1.490000,19.119071,-0.431367,0.190770,0.068834,-0.002493,-0.049045,-3.577445,-1.406165,-3.707075,14.590092,8.621458,19.124888,0.571677,-1.292432,-1.977842,0.686426,1.792862,-0.756523,1.124020,0.416419,-1.610529,-3.249031,9.731750,0.471185,18.000000,0,371.640547
1.500000,19.119748,-0.426978,0.190670,0.068483,-0.002466,-0.048712,-3.537951,-1.407585,-3.735081,14.583706,8.605712,19.125466,0.571359,-1.279242,-1.978944,0.686258,1.793183,-0.750604,1.116397,0.416136,-1.610884,-3.210391,9.726764,0.471185,18.000000,0,371.450136
1.510000,19.120425,-0.422599,0.190570,0.068135,-0.002438,-0.048380,-3.498659,-1.408990,-3.762897,14.577317,8.589921,19.126044,0.571038,-1.266080,-1.980028,0.686091,1.793498,-0.744688,1.108789,0.415853,-1.611223,-3.171918,9.721778,0.471185,18.000000,0,371.259724
1.520000,19.121100,-0.418229,0.190469,0.067791,-0.002410,-0.048049,-3.459566,-1.410379,-3.790524,14.570925,8.574084,19.126622,0.570716,-1.252949,-1.981094,0.685927,1.793807,-0.738775,1.101197,0.415570,-1.611548,-3.133611,9.716792,0.471185,18.000000,0,371.069310
1.530000,19.121773,-0.413869,0.190367,0.067451,-0.002382,-0.047718,-3.420669,-1.411751,-3.817960,14.564529,8.558201,19.127199,0.570391,-1.239847,-1.982142,0.685764,1.794110,-0.732867,1.093620,0.415287,-1.611858,-3.095470,9.711806,0.471185,18.000000,0,370.878895
1.540000,19.122445,-0.409519,0.190265,0.067114,-0.002354,-0.047388,-3.381968,-1.413108,-3.845208,14.558129,8.542273,19.127776,0.570065,-1.226777,-1.983173,0.685604,1.794408,-0.726963,1.086059,0.415003,-1.612154,-3.057494,9.706819,0.471185,18.000000,0,370.688478
1.550000,19.123116,-0.405179,0.190163,0.066781,-0.002326,-0.047059,-3.343460,-1.414448,-3.872266,14.551727,8.526301,19.128353,0.569738,-1.213737,-1.984186,0.685445,1.794701,-0.721065,1.078515,0.414720,-1.612435,-3.019681,9.701833,0.471185,18.000000,0,370.498060
1.560000,19.123785,-0.400849,0.190060,0.066451,-0.002297,-0.046731,-3.305142,-1.415773,-3.899136,14.545321,8.510285,19.128930,0.569409,-1.200729,-1.985182,0.685288,1.794989,-0.715173,1.070987,0.414436,-1.612702,-2.982033,9.696847,0.471185,18.000000,0,370.307640
1.570000,19.124453,-0.396530,0.189956,0.066124,-0.002268,-0.046403,-3.267014,-1.417080,-3.925818,14.538912,8.494226,19.129506,0.569080,-1.187753,-1.986160,0.685132,1.795271,-0.709287,1.063476,0.414153,-1.612955,-2.944547,9.691860,0.471185,18.000000,0,370.117219
1.580000,19.125119,-0.392221,0.189853,0.065800,-0.002240,-0.046076,-3.229073,-1.418372,-3.952313,14.532500,8.478124,19.130082,0.568750,-1.174809,-1.987122,0.684979,1.795549,-0.703409,1.055982,0.413869,-1.613194,-2.907224,9.686874,0.471185,18.000000,0,369.926796
1.590000,19.125783,-0.387923,0.189749,0.065479,-0.002211,-0.045750,-3.191318,-1.419647,-3.978620,14.526085,8.461980,19.130658,0.568420,-1.161898,-1.988066,0.684827,1.795822,-0.697539,1.048506,0.413586,-1.613420,-2.870063,9.681888,0.471185,18.000000,0,369.736371
1.600000,19.126446,-0.383636,0.189645,0.065161,-0.002182,-0.045424,-3.153747,-1.420905,-4.004741,14.519667,8.445794,19.131233,0.568089,-1.149021,-1.988994,0.684676,1.796091,-0.691677,1.041047,0.413302,-1.613633,-2.833063,9.676901,0.471185,18.000000,0,369.545945
1.610000,19.127108,-0.379359,0.189542,0.064846,-0.002153,-0.045100,-3.116359,-1.422146,-4.030676,14.513246,8.429566,19.131808,0.567758,-1.136177,-1.989905,0.684528,1.796355,-0.685823,1.033606,0.413018,-1.613833,-2.796223,9.671915,0.471185,18.000000,0,369.355516
1.620000,19.127767,-0.375094,0.189437,0.064533,-0.002124,-0.044776,-3.079151,-1.423372,-4.056424,14.506822,8.413298,19.132383,0.567427,-1.123367,-1.990799,0.684381,1.796615,-0.679979,1.026183,0.412734,-1.614021,-2.759544,9.666928,0.471185,18.000000,0,369.165086
1.630000,19.128425,-0.370840,0.189333,0.064223,-0.002095,-0.044453,-3.042123,-1.424580,-4.081988,14.500396,8.396989,19.132956,0.567096,-1.110591,-1.991676,0.684235,1.796871,-0.674145,1.018778,0.412450,-1.614196,-2.723024,9.661941,0.471185,18.000000,0,368.974654
1.640000,19.129081,-0.366597,0.189229,0.063916,-0.002066,-0.044130,-3.005272,-1.425772,-4.107366,14.493967,8.380640,19.133530,0.566765,-1.097850,-1.992537,0.684091,1.797123,-0.668322,1.011392,0.412166,-1.614359,-2.686663,9.656955,0.471185,18.000000,0,368.784221
1.650000,19.129736,-0.362366,0.189125,0.063611,-0.002037,-0.043809,-2.968598,-1.426947,-4.132560,14.487534,8.364252,19.134102,0.566433,-1.085144,-1.993381,0.683949,1.797371,-0.662509,1.004024,0.411882,-1.614511,-2.650461,9.651968,0.471185,18.000000,0,368.593785
1.660000,19.130389,-0.358146,0.189021,0.063308,-0.002008,-0.043488,-2.932100,-1.428106,-4.157570,14.481100,8.347824,19.134675,0.566102,-1.072473,-1.994208,0.683808,1.797615,-0.656707,0.996675,0.411598,-1.614651,-2.614417,9.646981,0.471185,18.000000,0,368.403348
1.670000,19.131040,-0.353937,0.188917,0.063008,-0.001980,-0.043168,-2.895775,-1.429248,-4.182397,14.474662,8.331359,19.135246,0.565771,-1.059838,-1.995020,0.683668,1.797855,-0.650917,0.989345,0.411314,-1.614780,-2.578530,9.641994,0.471185,18.000000,0,368.212909
1.680000,19.131689,-0.349740,0.188813,0.062709,-0.001951,-0.042849,-2.859622,-1.430374,-4.207040,14.468223,8.314855,19.135817,0.565440,-1.047239,-1.995815,0.683530,1.798092,-0.645138,0.982034,0.411029,-1.614898,-2.542799,9.637007,0.471185,18.000000,0,368.022467
1.690000,19.132336,-0.345556,0.188709,0.062413,-0.001923,-0.042531,-2.823641,-1.431484,-4.231501,14.461780,8.298314,19.136387,0.565110,-1.034675,-1.996594,0.683393,1.798326,-0.639372,0.974743,0.410745,-1.615006,-2.507226,9.632021,0.471185,18.000000,0,367.832024
1.700000,19.132982,-0.341382,0.188605,0.062119,-0.001894,-0.042214,-2.787830,-1.432577,-4.255780,14.455335,8.281735,19.136957,0.564779,-1.022149,-1.997357,0.683257,1.798556,-0.633619,0.967471,0.410461,-1.615103,-2.471808,9.627034,0.471185,18.000000,0,367.641579
